Datetime,HOURLYDRYBULBTEMPF,HOURLYWETBULBTEMPF,HR,MIN,DY,Weekend,Holiday,Steamgen,Nextdaysmax,Nextdaysmaxhr
2018-08-10 17:00:00,76.0,61.0,17,1020,6,False,False,21918.0,23268.0,6.0
2018-08-10 18:00:00,74.0,61.0,18,1080,6,False,False,22338.0,23268.0,6.0
2018-08-10 19:00:00,71.0,61.0,19,1140,6,False,False,22535.0,23268.0,6.0
2018-08-10 20:00:00,70.0,61.0,20,1200,6,False,False,22454.0,23268.0,6.0
2018-08-10 21:00:00,66.0,60.0,21,1260,6,False,False,22025.0,23268.0,6.0
2018-08-10 22:00:00,63.0,60.0,22,1320,6,False,False,22082.0,23268.0,6.0
2018-08-10 23:00:00,62.0,59.0,23,1380,6,False,False,21258.0,23268.0,6.0
2018-08-11 00:00:00,60.0,58.0,0,0,7,True,False,21200.0,22745.0,18.0
2018-08-11 01:00:00,60.0,58.0,1,60,7,True,False,21089.0,22745.0,18.0
2018-08-11 02:00:00,58.0,57.0,2,120,7,True,False,21085.0,22745.0,18.0
2018-08-11 03:00:00,58.0,57.0,3,180,7,True,False,21064.0,22745.0,18.0
2018-08-11 04:00:00,58.0,57.0,4,240,7,True,False,20976.0,22745.0,18.0
2018-08-11 05:00:00,56.0,55.0,5,300,7,True,False,21555.0,22745.0,18.0
2018-08-11 06:00:00,57.0,56.0,6,360,7,True,False,23268.0,22745.0,18.0
2018-08-11 07:00:00,61.0,59.0,7,420,7,True,False,21882.0,22745.0,18.0
2018-08-11 08:00:00,67.0,63.0,8,480,7,True,False,21864.0,22745.0,18.0
2018-08-11 09:00:00,73.0,67.0,9,540,7,True,False,22325.0,22745.0,18.0
2018-08-11 10:00:00,78.0,68.0,10,600,7,True,False,22159.0,22745.0,18.0
2018-08-11 11:00:00,78.0,66.0,11,660,7,True,False,21993.0,22745.0,18.0
2018-08-11 12:00:00,79.0,64.0,12,720,7,True,False,21827.0,22745.0,18.0
2018-08-11 13:00:00,79.0,64.0,13,780,7,True,False,21661.0,22745.0,18.0
2018-08-11 14:00:00,79.0,63.0,14,840,7,True,False,21495.0,22745.0,18.0
2018-08-11 15:00:00,79.0,63.0,15,900,7,True,False,21329.0,22745.0,18.0
2018-08-11 16:00:00,79.0,62.0,16,960,7,True,False,21163.0,22745.0,18.0
2018-08-11 17:00:00,78.0,63.0,17,1020,7,True,False,22490.0,22745.0,18.0
2018-08-11 18:00:00,77.0,63.0,18,1080,7,True,False,21771.0,22745.0,18.0
2018-08-11 19:00:00,73.0,62.0,19,1140,7,True,False,21563.0,22745.0,18.0
2018-08-11 20:00:00,69.0,61.0,20,1200,7,True,False,21551.0,22745.0,18.0
2018-08-11 21:00:00,66.0,61.0,21,1260,7,True,False,21627.0,22745.0,18.0
2018-08-11 22:00:00,64.0,60.0,22,1320,7,True,False,21351.0,22745.0,18.0
2018-08-11 23:00:00,62.0,60.0,23,1380,7,True,False,20619.0,22745.0,18.0
2018-08-12 00:00:00,61.0,59.0,0,0,1,True,False,20202.0,24440.0,10.0
2018-08-12 01:00:00,59.0,58.0,1,60,1,True,False,20296.0,24440.0,10.0
2018-08-12 02:00:00,59.0,58.0,2,120,1,True,False,20256.0,24440.0,10.0
2018-08-12 03:00:00,58.0,57.0,3,180,1,True,False,20551.0,24440.0,10.0
2018-08-12 04:00:00,59.0,58.0,4,240,1,True,False,20523.0,24440.0,10.0
2018-08-12 05:00:00,58.0,57.0,5,300,1,True,False,21050.0,24440.0,10.0
2018-08-12 06:00:00,58.0,57.0,6,360,1,True,False,22363.0,24440.0,10.0
2018-08-12 07:00:00,60.0,59.0,7,420,1,True,False,21881.0,24440.0,10.0
2018-08-12 08:00:00,65.0,62.0,8,480,1,True,False,21934.0,24440.0,10.0
2018-08-12 09:00:00,73.0,67.0,9,540,1,True,False,21678.0,24440.0,10.0
2018-08-12 10:00:00,79.0,69.0,10,600,1,True,False,22187.0,24440.0,10.0
2018-08-12 11:00:00,80.0,67.0,11,660,1,True,False,21284.0,24440.0,10.0
2018-08-12 12:00:00,81.0,68.0,12,720,1,True,False,22013.0,24440.0,10.0
2018-08-12 13:00:00,81.0,69.0,13,780,1,True,False,22688.0,24440.0,10.0
2018-08-12 14:00:00,82.0,70.0,14,840,1,True,False,22480.0,24440.0,10.0
2018-08-12 15:00:00,82.0,70.0,15,900,1,True,False,22209.0,24440.0,10.0
2018-08-12 16:00:00,81.0,70.0,16,960,1,True,False,22582.0,24440.0,10.0
2018-08-12 17:00:00,79.0,70.0,17,1020,1,True,False,21478.0,24440.0,10.0
2018-08-12 18:00:00,78.0,70.0,18,1080,1,True,False,22745.0,24440.0,10.0
2018-08-12 19:00:00,76.0,70.0,19,1140,1,True,False,22592.0,24440.0,10.0
2018-08-12 20:00:00,76.0,70.0,20,1200,1,True,False,22182.0,24440.0,10.0
2018-08-12 21:00:00,73.0,69.0,21,1260,1,True,False,21967.0,24440.0,10.0
2018-08-12 22:00:00,72.0,69.0,22,1320,1,True,False,21958.0,24440.0,10.0
2018-08-12 23:00:00,70.0,68.0,23,1380,1,True,False,21249.0,24440.0,10.0
2018-08-13 00:00:00,67.0,66.0,0,0,2,False,False,21002.0,26236.0,12.0
2018-08-13 01:00:00,67.0,66.0,1,60,2,False,False,20940.0,26236.0,12.0
2018-08-13 02:00:00,66.0,65.0,2,120,2,False,False,20841.0,26236.0,12.0
2018-08-13 03:00:00,65.0,65.0,3,180,2,False,False,21072.0,26236.0,12.0
2018-08-13 04:00:00,65.0,64.0,4,240,2,False,False,20981.0,26236.0,12.0
2018-08-13 05:00:00,66.0,65.0,5,300,2,False,False,22324.0,26236.0,12.0
2018-08-13 06:00:00,66.0,65.0,6,360,2,False,False,22548.0,26236.0,12.0
2018-08-13 07:00:00,67.0,66.0,7,420,2,False,False,23302.0,26236.0,12.0
2018-08-13 08:00:00,71.0,68.0,8,480,2,False,False,24021.0,26236.0,12.0
2018-08-13 09:00:00,73.0,71.0,9,540,2,False,False,24183.0,26236.0,12.0
2018-08-13 10:00:00,76.0,72.0,10,600,2,False,False,24440.0,26236.0,12.0
2018-08-13 11:00:00,78.0,72.0,11,660,2,False,False,23612.0,26236.0,12.0
2018-08-13 12:00:00,77.0,72.0,12,720,2,False,False,23467.0,26236.0,12.0
2018-08-13 13:00:00,75.0,72.0,13,780,2,False,False,23283.0,26236.0,12.0
2018-08-13 14:00:00,74.0,71.0,14,840,2,False,False,22616.0,26236.0,12.0
2018-08-13 15:00:00,75.0,72.0,15,900,2,False,False,21629.0,26236.0,12.0
2018-08-13 16:00:00,76.0,71.0,16,960,2,False,False,22247.0,26236.0,12.0
2018-08-13 17:00:00,74.0,71.0,17,1020,2,False,False,21973.0,26236.0,12.0
2018-08-13 18:00:00,74.0,71.0,18,1080,2,False,False,21647.0,26236.0,12.0
2018-08-13 19:00:00,73.0,71.0,19,1140,2,False,False,22093.0,26236.0,12.0
2018-08-13 20:00:00,71.0,71.0,20,1200,2,False,False,22064.0,26236.0,12.0
2018-08-13 21:00:00,71.0,70.0,21,1260,2,False,False,21755.0,26236.0,12.0
2018-08-13 22:00:00,72.0,72.0,22,1320,2,False,False,21846.0,26236.0,12.0
2018-08-13 23:00:00,71.0,70.0,23,1380,2,False,False,20887.0,26236.0,12.0
2018-08-14 00:00:00,70.0,70.0,0,0,3,False,False,20879.0,45133.0,8.0
2018-08-14 01:00:00,70.0,70.0,1,60,3,False,False,20679.0,45133.0,8.0
2018-08-14 02:00:00,69.0,69.0,2,120,3,False,False,20643.0,45133.0,8.0
2018-08-14 03:00:00,70.0,69.0,3,180,3,False,False,21511.0,45133.0,8.0
2018-08-14 04:00:00,69.0,69.0,4,240,3,False,False,20781.0,45133.0,8.0
2018-08-14 05:00:00,69.0,69.0,5,300,3,False,False,22577.0,45133.0,8.0
2018-08-14 06:00:00,69.0,69.0,6,360,3,False,False,22321.0,45133.0,8.0
2018-08-14 07:00:00,69.0,69.0,7,420,3,False,False,23720.0,45133.0,8.0
2018-08-14 08:00:00,69.0,69.0,8,480,3,False,False,24029.0,45133.0,8.0
2018-08-14 09:00:00,69.0,69.0,9,540,3,False,False,24789.0,45133.0,8.0
2018-08-14 10:00:00,70.0,69.0,10,600,3,False,False,25850.0,45133.0,8.0
2018-08-14 11:00:00,69.0,68.0,11,660,3,False,False,24462.0,45133.0,8.0
2018-08-14 12:00:00,71.0,70.0,12,720,3,False,False,26236.0,45133.0,8.0
2018-08-14 13:00:00,73.0,71.0,13,780,3,False,False,25393.0,45133.0,8.0
2018-08-14 14:00:00,74.0,73.0,14,840,3,False,False,23827.0,45133.0,8.0
2018-08-14 15:00:00,77.0,74.0,15,900,3,False,False,23456.0,45133.0,8.0
2018-08-14 16:00:00,77.0,72.0,16,960,3,False,False,23913.0,45133.0,8.0
2018-08-14 17:00:00,77.0,72.0,17,1020,3,False,False,22561.0,45133.0,8.0
2018-08-14 18:00:00,76.0,71.0,18,1080,3,False,False,22397.0,45133.0,8.0
2018-08-14 19:00:00,76.0,71.0,19,1140,3,False,False,12683.0,45133.0,8.0
2018-08-14 20:00:00,72.0,69.0,20,1200,3,False,False,12308.0,45133.0,8.0
2018-08-14 21:00:00,70.0,67.0,21,1260,3,False,False,12264.0,45133.0,8.0
2018-08-14 22:00:00,70.0,68.0,22,1320,3,False,False,12177.0,45133.0,8.0
2018-08-14 23:00:00,69.0,68.0,23,1380,3,False,False,12214.0,45133.0,8.0
2018-08-15 00:00:00,67.0,66.0,0,0,4,False,False,12121.0,25418.0,8.0
2018-08-15 01:00:00,69.0,68.0,1,60,4,False,False,12169.0,25418.0,8.0
2018-08-15 02:00:00,68.0,67.0,2,120,4,False,False,12162.0,25418.0,8.0
2018-08-15 03:00:00,65.0,65.0,3,180,4,False,False,12141.0,25418.0,8.0
2018-08-15 04:00:00,65.0,65.0,4,240,4,False,False,12072.0,25418.0,8.0
2018-08-15 05:00:00,65.0,65.0,5,300,4,False,False,18555.0,25418.0,8.0
2018-08-15 06:00:00,67.0,66.0,6,360,4,False,False,26378.0,25418.0,8.0
2018-08-15 07:00:00,70.0,69.0,7,420,4,False,False,35200.0,25418.0,8.0
2018-08-15 08:00:00,74.0,72.0,8,480,4,False,False,45133.0,25418.0,8.0
2018-08-15 09:00:00,79.0,74.0,9,540,4,False,False,26148.0,25418.0,8.0
2018-08-15 10:00:00,82.0,76.0,10,600,4,False,False,25309.0,25418.0,8.0
2018-08-15 11:00:00,84.0,76.0,11,660,4,False,False,24815.0,25418.0,8.0
2018-08-15 12:00:00,86.0,77.0,12,720,4,False,False,24306.0,25418.0,8.0
2018-08-15 13:00:00,87.0,76.0,13,780,4,False,False,24294.0,25418.0,8.0
2018-08-15 14:00:00,86.0,76.0,14,840,4,False,False,23334.0,25418.0,8.0
2018-08-15 15:00:00,85.0,75.0,15,900,4,False,False,22858.0,25418.0,8.0
2018-08-15 16:00:00,86.0,75.0,16,960,4,False,False,23028.0,25418.0,8.0
2018-08-15 17:00:00,84.0,75.0,17,1020,4,False,False,22425.0,25418.0,8.0
2018-08-15 18:00:00,82.0,73.0,18,1080,4,False,False,22297.0,25418.0,8.0
2018-08-15 19:00:00,80.0,72.0,19,1140,4,False,False,22139.0,25418.0,8.0
2018-08-15 20:00:00,75.0,70.0,20,1200,4,False,False,22409.0,25418.0,8.0
2018-08-15 21:00:00,74.0,70.0,21,1260,4,False,False,23502.0,25418.0,8.0
2018-08-15 22:00:00,73.0,69.0,22,1320,4,False,False,21991.0,25418.0,8.0
2018-08-15 23:00:00,71.0,68.0,23,1380,4,False,False,21517.0,25418.0,8.0
2018-08-16 00:00:00,70.0,68.0,0,0,5,False,False,20999.0,27408.0,12.0
2018-08-16 01:00:00,69.0,67.0,1,60,5,False,False,21163.0,27408.0,12.0
2018-08-16 02:00:00,68.0,67.0,2,120,5,False,False,21345.0,27408.0,12.0
2018-08-16 03:00:00,67.0,66.0,3,180,5,False,False,21093.0,27408.0,12.0
2018-08-16 04:00:00,67.0,66.0,4,240,5,False,False,21431.0,27408.0,12.0
2018-08-16 05:00:00,66.0,65.0,5,300,5,False,False,22725.0,27408.0,12.0
2018-08-16 06:00:00,67.0,65.0,6,360,5,False,False,23706.0,27408.0,12.0
2018-08-16 07:00:00,69.0,67.0,7,420,5,False,False,23784.0,27408.0,12.0
2018-08-16 08:00:00,72.0,68.0,8,480,5,False,False,25418.0,27408.0,12.0
2018-08-16 09:00:00,77.0,72.0,9,540,5,False,False,25383.0,27408.0,12.0
2018-08-16 10:00:00,82.0,74.0,10,600,5,False,False,25271.0,27408.0,12.0
2018-08-16 11:00:00,85.0,74.0,11,660,5,False,False,24315.0,27408.0,12.0
2018-08-16 12:00:00,86.0,74.0,12,720,5,False,False,24582.0,27408.0,12.0
2018-08-16 13:00:00,86.0,74.0,13,780,5,False,False,23596.0,27408.0,12.0
2018-08-16 14:00:00,87.0,75.0,14,840,5,False,False,21580.0,27408.0,12.0
2018-08-16 15:00:00,87.0,75.0,15,900,5,False,False,22199.0,27408.0,12.0
2018-08-16 16:00:00,84.0,75.0,16,960,5,False,False,21797.0,27408.0,12.0
2018-08-16 17:00:00,85.0,75.0,17,1020,5,False,False,21394.0,27408.0,12.0
2018-08-16 18:00:00,78.0,71.0,18,1080,5,False,False,21413.0,27408.0,12.0
2018-08-16 19:00:00,75.0,70.0,19,1140,5,False,False,22079.0,27408.0,12.0
2018-08-16 20:00:00,74.0,70.0,20,1200,5,False,False,23380.0,27408.0,12.0
2018-08-16 21:00:00,73.0,70.0,21,1260,5,False,False,22333.0,27408.0,12.0
2018-08-16 22:00:00,73.0,70.0,22,1320,5,False,False,22060.0,27408.0,12.0
2018-08-16 23:00:00,73.0,70.0,23,1380,5,False,False,21674.0,27408.0,12.0
2018-08-17 00:00:00,73.0,71.0,0,0,6,False,False,21277.0,23352.0,10.0
2018-08-17 01:00:00,73.0,71.0,1,60,6,False,False,20760.0,23352.0,10.0
2018-08-17 02:00:00,73.0,72.0,2,120,6,False,False,21364.0,23352.0,10.0
2018-08-17 03:00:00,73.0,71.0,3,180,6,False,False,21071.0,23352.0,10.0
2018-08-17 04:00:00,71.0,70.0,4,240,6,False,False,21055.0,23352.0,10.0
2018-08-17 05:00:00,71.0,70.0,5,300,6,False,False,23088.0,23352.0,10.0
2018-08-17 06:00:00,70.0,70.0,6,360,6,False,False,22283.0,23352.0,10.0
2018-08-17 07:00:00,71.0,70.0,7,420,6,False,False,22907.0,23352.0,10.0
2018-08-17 08:00:00,72.0,70.0,8,480,6,False,False,24139.0,23352.0,10.0
2018-08-17 09:00:00,75.0,72.0,9,540,6,False,False,24174.0,23352.0,10.0
2018-08-17 10:00:00,77.0,73.0,10,600,6,False,False,24507.0,23352.0,10.0
2018-08-17 11:00:00,78.0,73.0,11,660,6,False,False,23566.0,23352.0,10.0
2018-08-17 12:00:00,80.0,75.0,12,720,6,False,False,27408.0,23352.0,10.0
2018-08-17 13:00:00,81.0,75.0,13,780,6,False,False,23432.0,23352.0,10.0
2018-08-17 14:00:00,81.0,75.0,14,840,6,False,False,23085.0,23352.0,10.0
2018-08-17 15:00:00,76.0,74.0,15,900,6,False,False,23580.0,23352.0,10.0
2018-08-17 16:00:00,77.0,74.0,16,960,6,False,False,24789.0,23352.0,10.0
2018-08-17 17:00:00,78.0,75.0,17,1020,6,False,False,23371.0,23352.0,10.0
2018-08-17 18:00:00,79.0,75.0,18,1080,6,False,False,22415.0,23352.0,10.0
2018-08-17 19:00:00,78.0,73.0,19,1140,6,False,False,21491.0,23352.0,10.0
2018-08-17 20:00:00,76.0,72.0,20,1200,6,False,False,21634.0,23352.0,10.0
2018-08-17 21:00:00,75.0,72.0,21,1260,6,False,False,21612.0,23352.0,10.0
2018-08-17 22:00:00,76.0,72.0,22,1320,6,False,False,22341.0,23352.0,10.0
2018-08-17 23:00:00,74.0,71.0,23,1380,6,False,False,20902.0,23352.0,10.0
2018-08-18 00:00:00,73.0,72.0,0,0,7,True,False,20921.0,23450.0,10.0
2018-08-18 01:00:00,72.0,71.0,1,60,7,True,False,20740.0,23450.0,10.0
2018-08-18 02:00:00,68.0,67.0,2,120,7,True,False,21271.0,23450.0,10.0
2018-08-18 03:00:00,66.0,66.0,3,180,7,True,False,21129.0,23450.0,10.0
2018-08-18 04:00:00,67.0,66.0,4,240,7,True,False,21957.0,23450.0,10.0
2018-08-18 05:00:00,67.0,66.0,5,300,7,True,False,21890.0,23450.0,10.0
2018-08-18 06:00:00,68.0,67.0,6,360,7,True,False,22670.0,23450.0,10.0
2018-08-18 07:00:00,68.0,67.0,7,420,7,True,False,21617.0,23450.0,10.0
2018-08-18 08:00:00,68.0,67.0,8,480,7,True,False,22370.0,23450.0,10.0
2018-08-18 09:00:00,69.0,67.0,9,540,7,True,False,22612.0,23450.0,10.0
2018-08-18 10:00:00,70.0,67.0,10,600,7,True,False,23352.0,23450.0,10.0
2018-08-18 11:00:00,69.0,66.0,11,660,7,True,False,22355.0,23450.0,10.0
2018-08-18 12:00:00,69.0,65.0,12,720,7,True,False,22561.0,23450.0,10.0
2018-08-18 13:00:00,71.0,67.0,13,780,7,True,False,22556.0,23450.0,10.0
2018-08-18 14:00:00,73.0,67.0,14,840,7,True,False,22983.0,23450.0,10.0
2018-08-18 15:00:00,73.0,66.0,15,900,7,True,False,22079.0,23450.0,10.0
2018-08-18 16:00:00,73.0,66.0,16,960,7,True,False,22822.0,23450.0,10.0
2018-08-18 17:00:00,73.0,66.0,17,1020,7,True,False,22093.0,23450.0,10.0
2018-08-18 18:00:00,71.0,66.0,18,1080,7,True,False,22262.0,23450.0,10.0
2018-08-18 19:00:00,69.0,65.0,19,1140,7,True,False,22084.0,23450.0,10.0
2018-08-18 20:00:00,67.0,65.0,20,1200,7,True,False,22158.0,23450.0,10.0
2018-08-18 21:00:00,66.0,65.0,21,1260,7,True,False,22026.0,23450.0,10.0
2018-08-18 22:00:00,65.0,64.0,22,1320,7,True,False,22033.0,23450.0,10.0
2018-08-18 23:00:00,64.0,64.0,23,1380,7,True,False,21982.0,23450.0,10.0
2018-08-19 00:00:00,63.0,62.0,0,0,1,True,False,21557.0,25573.0,14.0
2018-08-19 01:00:00,63.0,62.0,1,60,1,True,False,21990.0,25573.0,14.0
2018-08-19 02:00:00,62.0,61.0,2,120,1,True,False,21474.0,25573.0,14.0
2018-08-19 03:00:00,61.0,61.0,3,180,1,True,False,21475.0,25573.0,14.0
2018-08-19 04:00:00,61.0,61.0,4,240,1,True,False,21444.0,25573.0,14.0
2018-08-19 05:00:00,61.0,60.0,5,300,1,True,False,22201.0,25573.0,14.0
2018-08-19 06:00:00,60.0,60.0,6,360,1,True,False,21912.0,25573.0,14.0
2018-08-19 07:00:00,62.0,61.0,7,420,1,True,False,22258.0,25573.0,14.0
2018-08-19 08:00:00,66.0,64.0,8,480,1,True,False,21981.0,25573.0,14.0
2018-08-19 09:00:00,70.0,66.0,9,540,1,True,False,22593.0,25573.0,14.0
2018-08-19 10:00:00,73.0,67.0,10,600,1,True,False,23450.0,25573.0,14.0
2018-08-19 11:00:00,74.0,67.0,11,660,1,True,False,22988.0,25573.0,14.0
2018-08-19 12:00:00,77.0,68.0,12,720,1,True,False,22557.0,25573.0,14.0
2018-08-19 13:00:00,76.0,68.0,13,780,1,True,False,23047.0,25573.0,14.0
2018-08-19 14:00:00,76.0,69.0,14,840,1,True,False,22488.0,25573.0,14.0
2018-08-19 15:00:00,76.0,68.0,15,900,1,True,False,22454.0,25573.0,14.0
2018-08-19 16:00:00,75.0,69.0,16,960,1,True,False,22960.0,25573.0,14.0
2018-08-19 17:00:00,74.0,69.0,17,1020,1,True,False,22424.0,25573.0,14.0
2018-08-19 18:00:00,73.0,68.0,18,1080,1,True,False,22285.0,25573.0,14.0
2018-08-19 19:00:00,72.0,68.0,19,1140,1,True,False,22343.0,25573.0,14.0
2018-08-19 20:00:00,70.0,67.0,20,1200,1,True,False,22347.0,25573.0,14.0
2018-08-19 21:00:00,68.0,66.0,21,1260,1,True,False,22488.0,25573.0,14.0
2018-08-19 22:00:00,68.0,66.0,22,1320,1,True,False,22656.0,25573.0,14.0
2018-08-19 23:00:00,66.0,65.0,23,1380,1,True,False,21570.0,25573.0,14.0
2018-08-20 00:00:00,64.0,63.0,0,0,2,False,False,21967.0,26202.0,9.0
2018-08-20 01:00:00,63.0,63.0,1,60,2,False,False,21328.0,26202.0,9.0
2018-08-20 02:00:00,63.0,62.0,2,120,2,False,False,21394.0,26202.0,9.0
2018-08-20 03:00:00,64.0,63.0,3,180,2,False,False,21350.0,26202.0,9.0
2018-08-20 04:00:00,63.0,62.0,4,240,2,False,False,21718.0,26202.0,9.0
2018-08-20 05:00:00,62.0,61.0,5,300,2,False,False,22540.0,26202.0,9.0
2018-08-20 06:00:00,61.0,61.0,6,360,2,False,False,22674.0,26202.0,9.0
2018-08-20 07:00:00,63.0,63.0,7,420,2,False,False,23813.0,26202.0,9.0
2018-08-20 08:00:00,68.0,66.0,8,480,2,False,False,24620.0,26202.0,9.0
2018-08-20 09:00:00,72.0,68.0,9,540,2,False,False,24725.0,26202.0,9.0
2018-08-20 10:00:00,74.0,68.0,10,600,2,False,False,25166.0,26202.0,9.0
2018-08-20 11:00:00,75.0,69.0,11,660,2,False,False,24941.0,26202.0,9.0
2018-08-20 12:00:00,76.0,70.0,12,720,2,False,False,24854.0,26202.0,9.0
2018-08-20 13:00:00,78.0,70.0,13,780,2,False,False,24257.0,26202.0,9.0
2018-08-20 14:00:00,78.0,69.0,14,840,2,False,False,25573.0,26202.0,9.0
2018-08-20 15:00:00,78.0,68.0,15,900,2,False,False,23959.0,26202.0,9.0
2018-08-20 16:00:00,78.0,69.0,16,960,2,False,False,21915.0,26202.0,9.0
2018-08-20 17:00:00,77.0,68.0,17,1020,2,False,False,21854.0,26202.0,9.0
2018-08-20 18:00:00,76.0,68.0,18,1080,2,False,False,21730.0,26202.0,9.0
2018-08-20 19:00:00,74.0,67.0,19,1140,2,False,False,22210.0,26202.0,9.0
2018-08-20 20:00:00,73.0,67.0,20,1200,2,False,False,21901.0,26202.0,9.0
2018-08-20 21:00:00,73.0,67.0,21,1260,2,False,False,21963.0,26202.0,9.0
2018-08-20 22:00:00,72.0,66.0,22,1320,2,False,False,21980.0,26202.0,9.0
2018-08-20 23:00:00,70.0,66.0,23,1380,2,False,False,21333.0,26202.0,9.0
2018-08-21 00:00:00,70.0,66.0,0,0,3,False,False,21505.0,24875.0,8.0
2018-08-21 01:00:00,69.0,66.0,1,60,3,False,False,21373.0,24875.0,8.0
2018-08-21 02:00:00,68.0,65.0,2,120,3,False,False,21050.0,24875.0,8.0
2018-08-21 03:00:00,67.0,65.0,3,180,3,False,False,21254.0,24875.0,8.0
2018-08-21 04:00:00,67.0,65.0,4,240,3,False,False,20770.0,24875.0,8.0
2018-08-21 05:00:00,67.0,65.0,5,300,3,False,False,23023.0,24875.0,8.0
2018-08-21 06:00:00,68.0,66.0,6,360,3,False,False,22799.0,24875.0,8.0
2018-08-21 07:00:00,70.0,67.0,7,420,3,False,False,22885.0,24875.0,8.0
2018-08-21 08:00:00,72.0,69.0,8,480,3,False,False,24387.0,24875.0,8.0
2018-08-21 09:00:00,73.0,69.0,9,540,3,False,False,26202.0,24875.0,8.0
2018-08-21 10:00:00,73.0,70.0,10,600,3,False,False,25049.0,24875.0,8.0
2018-08-21 11:00:00,73.0,70.0,11,660,3,False,False,25094.0,24875.0,8.0
2018-08-21 12:00:00,71.0,70.0,12,720,3,False,False,23586.0,24875.0,8.0
2018-08-21 13:00:00,73.0,71.0,13,780,3,False,False,23963.0,24875.0,8.0
2018-08-21 14:00:00,74.0,71.0,14,840,3,False,False,23934.0,24875.0,8.0
2018-08-21 15:00:00,76.0,71.0,15,900,3,False,False,22517.0,24875.0,8.0
2018-08-21 16:00:00,76.0,71.0,16,960,3,False,False,23575.0,24875.0,8.0
2018-08-21 17:00:00,77.0,72.0,17,1020,3,False,False,22654.0,24875.0,8.0
2018-08-21 18:00:00,76.0,71.0,18,1080,3,False,False,22330.0,24875.0,8.0
2018-08-21 19:00:00,76.0,71.0,19,1140,3,False,False,22313.0,24875.0,8.0
2018-08-21 20:00:00,76.0,71.0,20,1200,3,False,False,22238.0,24875.0,8.0
2018-08-21 21:00:00,74.0,71.0,21,1260,3,False,False,22270.0,24875.0,8.0
2018-08-21 22:00:00,73.0,72.0,22,1320,3,False,False,22113.0,24875.0,8.0
2018-08-21 23:00:00,72.0,71.0,23,1380,3,False,False,21540.0,24875.0,8.0
2018-08-22 00:00:00,71.0,69.0,0,0,4,False,False,20889.0,27921.0,5.0
2018-08-22 01:00:00,71.0,69.0,1,60,4,False,False,20983.0,27921.0,5.0
2018-08-22 02:00:00,71.0,69.0,2,120,4,False,False,21174.0,27921.0,5.0
2018-08-22 03:00:00,70.0,67.0,3,180,4,False,False,20890.0,27921.0,5.0
2018-08-22 04:00:00,68.0,67.0,4,240,4,False,False,21277.0,27921.0,5.0
2018-08-22 05:00:00,68.0,65.0,5,300,4,False,False,22895.0,27921.0,5.0
2018-08-22 06:00:00,68.0,66.0,6,360,4,False,False,22836.0,27921.0,5.0
2018-08-22 07:00:00,68.0,66.0,7,420,4,False,False,23618.0,27921.0,5.0
2018-08-22 08:00:00,68.0,66.0,8,480,4,False,False,24875.0,27921.0,5.0
2018-08-22 09:00:00,71.0,68.0,9,540,4,False,False,24853.0,27921.0,5.0
2018-08-22 10:00:00,72.0,68.0,10,600,4,False,False,24678.0,27921.0,5.0
2018-08-22 11:00:00,74.0,68.0,11,660,4,False,False,24129.0,27921.0,5.0
2018-08-22 12:00:00,71.0,66.0,12,720,4,False,False,23663.0,27921.0,5.0
2018-08-22 13:00:00,74.0,67.0,13,780,4,False,False,23914.0,27921.0,5.0
2018-08-22 14:00:00,73.0,66.0,14,840,4,False,False,24023.0,27921.0,5.0
2018-08-22 15:00:00,73.0,66.0,15,900,4,False,False,22817.0,27921.0,5.0
2018-08-22 16:00:00,71.0,65.0,16,960,4,False,False,22389.0,27921.0,5.0
2018-08-22 17:00:00,69.0,64.0,17,1020,4,False,False,21891.0,27921.0,5.0
2018-08-22 18:00:00,69.0,63.0,18,1080,4,False,False,22790.0,27921.0,5.0
2018-08-22 19:00:00,67.0,62.0,19,1140,4,False,False,22208.0,27921.0,5.0
2018-08-22 20:00:00,66.0,61.0,20,1200,4,False,False,22456.0,27921.0,5.0
2018-08-22 21:00:00,66.0,60.0,21,1260,4,False,False,22439.0,27921.0,5.0
2018-08-22 22:00:00,63.0,57.0,22,1320,4,False,False,22498.0,27921.0,5.0
2018-08-22 23:00:00,61.0,57.0,23,1380,4,False,False,21461.0,27921.0,5.0
2018-08-23 00:00:00,57.0,55.0,0,0,5,False,False,21322.0,24970.0,8.0
2018-08-23 01:00:00,56.0,54.0,1,60,5,False,False,21376.0,24970.0,8.0
2018-08-23 02:00:00,55.0,53.0,2,120,5,False,False,23346.0,24970.0,8.0
2018-08-23 03:00:00,55.0,54.0,3,180,5,False,False,23813.0,24970.0,8.0
2018-08-23 04:00:00,54.0,53.0,4,240,5,False,False,22282.0,24970.0,8.0
2018-08-23 05:00:00,54.0,53.0,5,300,5,False,False,27921.0,24970.0,8.0
2018-08-23 06:00:00,54.0,53.0,6,360,5,False,False,24241.0,24970.0,8.0
2018-08-23 07:00:00,58.0,57.0,7,420,5,False,False,25438.0,24970.0,8.0
2018-08-23 08:00:00,65.0,61.0,8,480,5,False,False,26278.0,24970.0,8.0
2018-08-23 09:00:00,69.0,64.0,9,540,5,False,False,24506.0,24970.0,8.0
2018-08-23 10:00:00,71.0,65.0,10,600,5,False,False,24530.0,24970.0,8.0
2018-08-23 11:00:00,74.0,65.0,11,660,5,False,False,24025.0,24970.0,8.0
